"","subclass_original","subclass","Zdhhc1","Zdhhc2","Zdhhc3","Zdhhc4","Zdhhc5","Zdhhc6","Zdhhc7","Zdhhc8","Zdhhc9","Zdhhc11","Zdhhc12","Zdhhc13","Zdhhc14","Zdhhc15","Zdhhc16","Zdhhc17","Zdhhc18","Zdhhc19","Zdhhc20","Zdhhc21","Zdhhc22","Zdhhc23","Zdhhc24","Zdhhc25","Abhd4","Abhd6","Abhd10","Abhd11","Abhd12","Abhd13","Abhd16a","Abhd17a","Abhd17b","Abhd17c","Golga7","Golga7b","Lypla1","Lypla2","Ppt1","Selenok","descriptor","neuron_type"
"173","173 PAG Pou4f2 Glut","PAG Pou4f2 Glut",3.26294489132206,6.2967649368545,4.18643677202148,1.49307657299313,2.9753422644311,3.33618428666676,1.61122665073755,3.65851074693709,1.86770489962669,0.021197433364785,0.133435988455099,1.98879696632363,4.93698057114302,1.40476985672538,1.03102013689935,6.05318454539043,2.28191255811705,0.0964301903657356,6.88277319610859,5.4486694006225,3.13274123191256,0.891374150105441,1.39743880859399,0,0.918917904583406,3.31500648704669,2.35401367877549,1.77941277846175,6.47520863081751,1.41379410431119,2.66273617419428,3.4141035206713,4.55388426130665,1.68324051290453,2.81149689553904,4.77878491555659,2.31074904001543,2.8420508577404,5.10197767240645,6.02344596656804,"Periaqueductal gray; POU domain, class 4, transcription factor 2; glutamatergic neuron","glutamatergic"
"174","174 PAG Pou4f2 Mesi2 Glut","PAG Pou4f2 Mesi2 Glut",3.18743028868081,6.47267940229464,4.24042454049567,1.430049043457,3.13153589326063,3.57920230397847,1.59908792900231,3.74451686398451,2.04982169149803,0.0334425881869028,0.161279760635773,2.19050164115626,4.68653294690675,1.22585361073391,1.12005271796075,6.20946343476797,2.4454398325243,0.0805090368028886,6.99868154863939,5.571750376899,4.08594160149471,0.945149664008965,1.57606057152211,0,1.07537053164955,3.73927617608515,2.64839723887079,2.1037177377277,6.55384713744817,1.67585031168023,2.84381085662413,3.39222771925096,4.69152496878419,1.82362787948057,3.02916605121231,5.08316139516349,2.3823244328852,3.04260061344262,5.16788399383907,6.17737843367507,"Periaqueductal gray; POU domain, class 4, transcription factor 2; Meis homeobox 2; glutamatergic neuron","glutamatergic"
"175","175 SC Bnc2 Glut","SC Bnc2 Glut",2.95175506922138,5.15819307278331,4.14706961195828,1.34098966229533,2.6969417439048,3.23036326692364,1.35294203078884,3.00438358122074,1.53838180755136,0.00660184072047612,0.0673479660389634,1.69587282245824,2.82449568903664,0.824184883614797,1.04654894222849,5.90666429647153,2.13357217806083,0.0451367215318184,6.52064645298424,4.92320239873934,3.29810182215957,0.39733743152451,1.22173750279805,0,0.917700272649627,3.33969889211944,2.06108748325217,1.6584108109252,6.28733964420347,1.40603677249293,2.37337440868071,3.13985321636058,4.64297394266328,1.63563584154478,2.83379595735281,5.22011018266234,2.24535333071908,2.77006111557141,4.75602059908448,5.66745144511138,"superior colliculus; basonuclin 2; glutamatergic neuron","glutamatergic"
"176","176 SCig Foxb1 Glut","SCig Foxb1 Glut",3.19804087575164,5.09184542894539,4.05032361374481,1.13940310362217,2.55145835795621,2.94692448878664,1.32399485333732,2.91109221308136,1.60290095905595,0.00465486732605511,0.0803229253797884,1.90782619482223,4.54497880428111,1.0217717044318,1.00732507527129,5.70276105718488,1.96420566986114,0.0339574017356705,6.25086214970157,4.84314921934591,2.8992649194292,0.687226527562873,1.16070909818576,0,0.85470527747063,3.21734601541306,1.79199765857897,1.76169291780565,6.19392819730086,1.43733366383189,2.43557158469732,3.2883801805785,4.02507291577584,1.51038884729933,2.73280388982391,4.83524806440079,2.05262325566795,2.41741761780938,4.77741623269269,5.68780886675252,"Superior colliculus, motor related, intermediate gray layer; forkhead box B1; glutamatergic neuron","glutamatergic"
"177","177 SCig-an-PPT Foxb1 Glut","SCig-an-PPT Foxb1 Glut",3.48274953211717,6.16245132684708,4.14405766773137,1.16636868364798,3.06575401443751,3.04084193793053,1.69536079977472,3.37511039807879,1.85715848542817,0.0107089118819055,0.0417009451428256,2.14055171571063,5.3304709484919,1.42740057579186,1.00606843953557,5.94659825916083,2.36955330408636,0.0246357123778217,6.453408084634,5.60645082317117,3.11512910638228,0.980693457022769,1.31820318530129,0,0.936558635503108,3.89570265132156,1.95071103287262,1.53709040752556,6.27974429039687,1.84909059650885,2.45638021107378,3.47044814455098,4.53542261071733,1.67402892287976,3.11791788871838,4.42475669007552,2.6672569741571,2.60286621270725,5.01651607407849,5.81224778386512,"forkhead box B1; glutamatergic neuron","glutamatergic"
"178","178 SCig Foxb1 Otx2 Glut","SCig Foxb1 Otx2 Glut",3.55648503016904,4.38611193823684,4.04729692141215,1.10720251297039,2.04067174854174,3.17218509788722,1.64417736126425,2.90247220289512,1.60242107917702,0.0161306284815887,0.0547914439863195,1.91282599219859,4.60288063163966,0.918982912282475,1.01734133887161,5.62584754547786,1.81837148874835,0.0269483451634808,6.24850515329121,5.21079621419229,3.627070677085,0.60157972997655,1.13404036610504,0,0.54718583268546,3.89634349567643,2.03065142214624,1.48947940107252,5.98701751948706,1.47470397766822,2.15933501655287,3.51046456274439,4.16472759403166,1.09365951819498,2.86788063752847,4.59793059291735,2.08984109612762,2.05608291573863,4.57920669727638,5.36289558124021,"Superior colliculus, motor related, intermediate gray layer; forkhead box B1; orthodenticle homeobox 2; glutamatergic neuron","glutamatergic"
"179","179 SCdg-PAG Tfap2b Glut","SCdg-PAG Tfap2b Glut",3.39861291384847,4.95909341303435,4.15835003591414,1.42982191552032,2.37666952752985,3.37980228910985,1.53789266063989,3.22340934525756,1.63412655141951,0.0198614922746259,0.146808973521522,1.98432958309886,4.70523130396718,1.54779092820286,1.02924638989992,5.89770811452381,2.03049100323584,0.0323308585780747,6.6336176110839,5.46080345892348,3.22817893548396,0.656049454300694,1.29540961282993,0,0.815794147538295,3.50734836765183,2.06402185601823,1.79740676397872,6.33014933086681,1.30009045197853,2.64533767926223,3.23491139251256,4.34170126928594,1.65777751883393,2.7431881124125,4.65412223359505,1.86921779650542,2.8105177592033,4.90104867144355,5.87474049710329,"Superior colliculus, motor related, deep gray layer-Periaqueductal gray; transcription factor AP-2 beta; glutamatergic neuron","glutamatergic"
"180","180 SCiw Pitx2 Glut","SCiw Pitx2 Glut",3.03263432301436,5.71671525002359,4.43034875421539,1.12736008802737,3.41462091711561,3.10905569350712,1.62176081151115,3.43979196297605,1.8805389387122,0.00620083693358815,0.0538482920516138,2.10352073848261,4.59182826402119,0.7415258782942,1.10645700562758,5.79575047308741,2.37866440081643,0.0571959854031046,6.5785575007747,5.85101987987178,4.11920685873259,0.625898021247496,1.54945236380718,0,0.870455913943407,3.20626719558481,2.25740691611559,1.9851295874645,6.283377047372,2.26909015741288,2.78187144622353,3.63043930457165,4.25942156419461,1.72217460866319,3.37451690145258,4.45936562218174,2.77484369486134,2.82875721034616,5.15795902215974,6.36488081518413,"Superior colliculus, motor related, intermediate white layer; paired-like homeodomain transcription factor 2; glutamatergic neuron","glutamatergic"
"181","181 IC Tfap2d Maf Glut","IC Tfap2d Maf Glut",2.99520418986102,6.9517551919483,3.92665914500185,1.10786213265159,2.90431731168976,2.91081060155951,1.505187791849,3.49012968324886,1.97457084722137,0.00606169090964508,0.116721367253741,1.92712456183099,4.48136668019364,0.852490506236193,1.02549085161416,5.97960230353069,2.20283504359617,0.0553587277375991,5.60026660299516,5.19932870152223,1.45832403541031,0.682644288819913,1.37110364166052,0,0.656357438601976,3.94503591373262,1.98866372635916,1.47242662637013,6.34806152145239,1.86012993319732,2.33105056178501,3.92162774187522,4.64769232649266,1.74961468227056,2.89756956009287,3.46696268171094,2.40749994359824,2.56698916820217,4.64053319048172,6.02693387890084,"Inferior colliculus; transcription factor AP-2, delta; avian musculoaponeurotic fibrosarcoma oncogene homolog; glutamatergic neuron","glutamatergic"
"182","182 CUN-PPN Evx2 Meis2 Glut","CUN-PPN Evx2 Meis2 Glut",3.43186583695337,5.87124912735409,4.38778294228219,1.25064522850395,3.56735570284923,3.56373896897263,1.9814493791138,3.88670876707834,2.40494422681979,0.026129878601682,0.209042968248066,2.04373164563566,4.66837510547122,1.52816909685583,1.13081634488926,6.28528317808257,2.3978278321528,0.0978382900802374,6.9936126224686,5.77453188896179,4.02725528992426,1.03481101765911,1.79918364515345,0,1.1243267694883,3.70392332422954,2.81720637657904,2.01657750949073,6.44156015295731,2.08494823497864,3.05779396751697,3.51098233625865,4.76258672297764,1.86065846371278,3.36920840560457,3.79829194664446,3.12202477400876,3.2479263908663,5.39450949822178,6.41085462156434,"Cuneiform nucleus-Pedunculopontine nucleus; even-skipped homeobox 2; Meis homeobox 2; glutamatergic neuron","glutamatergic"
"183","183 PBG Mtnr1a Glut-Chol","PBG Mtnr1a Glut-Chol",2.2593458380018,6.87738294260842,4.95672151020595,0.948090783187321,4.50434003557478,2.94978394678661,2.17841438736234,5.57049392802375,2.87503448554448,0,0.305559243474688,1.23389840126038,4.88200800759452,0.748328634670803,1.10555014439992,6.29716205596924,3.24246356316975,0,6.06910264492035,5.42512246540615,2.8713567001479,0.960468998977116,2.94960079022816,0,1.46326294115611,3.94949949639184,2.52162769011089,3.31874081066677,6.90241774490901,3.16862592526845,3.67333928176335,4.88434548037393,4.80580907208579,2.52338246788297,4.89815385001046,5.25974838222776,4.2508783851351,3.32278576067516,6.09458015646253,6.82434153556824,"Parabigeminal nucleus; melatonin receptor 1A; glutamatergic neuron-cholinergic neuron","glutamatergic-cholinergic"
"184","184 PAG Tcf24 Glut","PAG Tcf24 Glut",2.9220196625282,7.40358239206774,4.73501257238717,1.69807955314373,4.31478127117815,3.58865093362742,2.55860078745875,5.30432676446849,1.94080785225178,0,0.146995232023042,2.41604006701502,4.85451425355056,1.63243139201197,1.51121364790818,6.16325151509252,3.02342904025111,0,7.41889583653417,6.26347559896009,6.96141584988298,1.60174642760178,2.72801062978547,0,1.73294476805062,3.31573861220787,3.72997639919149,2.29927414039086,6.95690206001545,2.1734543751026,3.75130983056693,4.21833936921481,4.6358125127595,2.60952593540323,3.95604728830272,3.64485692977905,3.63325278512363,3.84026502740794,5.81554366802347,6.83253857185101,"Periaqueductal gray; transcription factor 24; glutamatergic neuron","glutamatergic"
"185","185 SCig Tfap2b Chrnb3 Glut","SCig Tfap2b Chrnb3 Glut",3.40998866859777,3.60871305620229,3.95289475571962,1.14900751062381,2.20732183331325,2.53597166104081,1.17025933111155,2.63735116742275,1.31713671191239,0,0.0740716611897504,1.68566733966639,4.46677959002094,0.612640253187698,1.02773430575559,5.02794238225913,2.01173088763967,0.0185488020932233,5.9703230438409,4.69747969029862,1.57887992593977,0.251860310266047,1.03997849351094,0,0.802863324865883,2.89880815037975,1.43663952821567,1.98372907881384,5.99205942580729,1.57481271212484,2.58282559079888,3.30555612768656,3.88968646489544,1.32999111252067,2.61948154885092,5.35118022855417,2.37945926851696,2.1932113222134,4.51895018013907,5.62391911539031,"Superior colliculus, motor related, intermediate gray layer; transcription factor AP-2 beta; cholinergic receptor, nicotinic, beta polypeptide 3; glutamatergic neuron","glutamatergic"
"186","186 SCop Pou4f2 Neurod2 Glut","SCop Pou4f2 Neurod2 Glut",3.13081592412296,4.39816930870605,3.7890373382693,0.903619384453967,2.60083742780623,2.70646064629482,1.27556702020641,2.74715771031016,1.38387983530955,0,0.0411387269013847,1.76398069926077,3.50117499584206,0.318247307359783,0.978643051159927,5.76174250147701,1.96736575887094,0.00589490196543841,5.78492472218532,4.95755550128962,1.01162354099465,0.739089253161727,0.972916577116856,0,0.651781007355335,2.89868061786643,1.37182100665855,1.43245271893628,5.81165139451785,1.44014987317046,2.09400111683573,3.4912505928987,3.69920761704705,1.39135410531154,2.82709970037922,5.35055957017121,2.29507646633389,2.32593570036047,4.17227197628395,5.59797661340834,"Superior colliculus, optic layer; POU domain, class 4, transcription factor 2; neurogenic differentiation 2; glutamatergic neuron","glutamatergic"
"187","187 SCsg Pde5a Glut","SCsg Pde5a Glut",2.59272974089069,3.64713017064916,3.5549301285474,0.990111716597853,2.5438147504613,2.44362180113828,1.16871595339874,2.62316562486458,1.71336317519091,0.0067765652080811,0.0542220200153569,1.50582680092783,3.07353564901503,0.579412781168194,1.1263099652998,5.26075614850987,1.85261893165358,0.0222151538491499,5.29431959998283,4.55729495476406,1.66936494761047,0.481374493190465,1.00022412516763,0,0.557885625839804,3.08396780244678,1.49963945544647,1.3145569396283,5.48336487079016,1.66658674589498,2.1620445785962,3.62042381463027,4.0291422660106,1.39776345092856,2.83369851661849,6.11331967642406,2.08374585223319,2.42876495026215,4.42766996259213,5.37900924725434,"Superior colliculus, superficial gray layer; phosphodiesterase 5A, cGMP-specific; glutamatergic neuron","glutamatergic"
"188","188 SCop Sln Glut","SCop Sln Glut",2.56715588175357,5.94239738352539,4.83895614750934,1.25487048319452,3.3617215477681,3.19072941831224,1.83792766589835,3.66682474180401,2.21856393139492,0.00390629859241712,0.161436893065154,2.09160707132453,4.88010846521195,0.385327070412402,1.60707354437781,5.8694797137449,2.48731082092576,0.029180839465262,5.6052748413049,5.52238386091644,4.17336322378743,1.13958110650688,1.53663169675403,0,0.860216557440524,3.33505090123923,1.80875261978894,2.24650259974391,7.05411633333186,2.36473337062262,2.3200139257797,4.37925689888863,5.05540810375251,2.0534096677482,4.3107228621802,5.75827831853884,2.48248720546409,3.32761658293024,4.97938506362974,6.52601248634262,"Superior colliculus, optic layer; sarcolipin; glutamatergic neuron","glutamatergic"
"189","189 PAG Ucn Glut","PAG Ucn Glut",4.30768962528395,7.0084401835566,4.41730727320132,2.24780113800712,3.77892429932304,3.96958842484847,2.69980819328972,4.47536018620367,3.56277153802955,0.166353515956713,0.64697613923446,2.57969684186189,4.1070093901261,2.21064421404963,1.1400510435519,5.88393497467041,2.60739485077236,0,6.9328033613122,5.32118509126746,1.37731639198635,1.0978100610816,2.0083122253418,0,0.608949039293372,3.2893834632376,3.46933479931044,2.32235223314036,6.06848559172257,2.7610964982406,4.22282511255016,4.48655531717383,5.34017414632051,0.801509110823922,3.71834626405135,4.19786977767944,4.23907829367596,4.03958770503169,5.85709165490192,7.05380329878434,"Periaqueductal gray; urocortin; glutamatergic neuron","glutamatergic"
"190","190 ND-INC Foxd2 Glut","ND-INC Foxd2 Glut",3.41310751483126,4.9750543270471,4.74185532983744,1.17188873560923,4.28033598324038,3.29393129348755,2.05435537482208,3.76866525973914,2.06136177080982,0,0.0824287018685971,2.05456476931302,3.14215052442731,0.910680078110605,1.39873246876699,6.33357915698357,2.74791808668173,0.235685411489235,6.18324012936286,6.01242675241434,3.23451160844767,1.16326856433221,2.25616199835291,0,1.22572915509062,3.75871268218418,3.1545275607199,2.11888456254635,6.27995904526621,3.13139505566291,3.06873658018292,4.4761436750304,4.53998162431537,1.51757452263022,4.3641581454367,3.93477608662731,3.40550172193995,3.40474434708649,5.30426846270291,6.59243039545023,"Nucleus of Darkschewitsch-Interstitial nucleus of Cajal; forkhead box D2; glutamatergic neuron","glutamatergic"
"191","191 PAG-MRN Rln3 Gaba","PAG-MRN Rln3 Gaba",3.36018610837167,5.84730572867812,3.58979109295628,1.62397294922879,3.51578706084636,3.90884819888232,2.22837968876487,3.66556944031464,2.58463466481159,0,0.537004555526533,2.56857454672194,5.05710244387911,2.48494327486607,1.03013417177033,6.10905358875007,3.02752403104514,0.221672497297588,6.99493560247254,5.32967750649703,2.70930111721942,0.532187838303415,1.8137275921671,0,1.24300446008381,4.48739533466205,2.85733780630848,2.10166030703929,6.47589599877073,1.76362135535792,3.41587076479929,3.61687138519789,4.83221536770202,1.46886390552186,3.74320475155847,4.61683529824541,3.45707937604503,3.94891099762498,5.80833210652335,7.01317220821715,"Periaqueductal gray-Midbrain reticular nucleus; relaxin 3; GABAergic neuron","GABAergic"
"192","192 PPN-CUN-PCG Otp En1 Gaba","PPN-CUN-PCG Otp En1 Gaba",3.49053321744334,5.9326347356952,3.99061573212981,1.12092819456327,3.55561221894939,3.45095019200917,1.77075645901573,3.27645454641851,1.95775221841545,0.0260637824083513,0.0784766628121375,2.15332983124238,4.62643013970327,0.769258900489572,1.17618027802425,6.22467547645922,2.36748953923606,0.10734798507808,6.93621086302818,5.94954685676263,3.24667940613669,0.821472093945108,1.51780667676029,0,1.00864782998301,3.36168287568173,2.73900184150102,1.79454992695472,6.25255093662691,2.07504079338215,2.90735911037228,3.35329703336871,4.48011868264532,1.77234108146791,3.48787531095954,3.87731921562612,3.29938294927953,2.79848249832912,5.39895994398737,6.41855321532956,"Pedunculopontine nucleus-Cuneiform nucleus-Pontine central gray; orthopedia homeobox; engrailed 1; GABAergic neuron","GABAergic"
"193","193 MRN-PPN-CUN Pax8 Gaba","MRN-PPN-CUN Pax8 Gaba",3.20726248935649,5.93671565463668,3.95100069359729,0.925605988816211,3.56998413069206,3.4162975408529,1.453666416438,3.33501610107589,1.80110661031907,0.0115055996075011,0.108463307221731,2.04905808808511,5.21206498512051,0.95670647579327,0.909486878859369,6.20296410405845,2.10089516090719,0.157195576450281,6.87803887327512,5.98405902688963,1.94906670325681,0.980735457780068,1.27725993175256,0,0.862517003166048,3.57137178067575,2.41584237887148,1.68814192320171,6.16021632363922,2.06713286460492,2.79552010642855,3.18805166503839,4.67600267498117,1.40515505457134,3.2657003107301,3.69308867161734,2.71921219951228,2.29711517796182,5.17758403901468,6.14900967478752,"Midbrain reticular nucleus-Pedunculopontine nucleus-Cuneate nucleus; paired box 8; GABAergic neuron","GABAergic"
"194","194 MRN-VTN-PPN Pax5 Cdh23 Gaba","MRN-VTN-PPN Pax5 Cdh23 Gaba",3.16419803496305,6.13596300451786,4.21815884926102,1.22491916104571,4.13707520009635,3.82257960078778,1.85784907832548,4.1898751912953,2.27601379485099,0.00278531518075373,0.286654777921639,2.44478809659357,4.18688284015501,1.44376960300006,1.02890651992389,6.42624180425297,2.79766361976599,0.0918049036295383,7.11654950775109,6.17756416445429,4.49763255072879,1.39636132953229,1.5733361561577,0,1.10767225669576,3.85677452172552,2.93618666351616,1.96127380972559,6.735644088163,2.57907393284432,3.05030240099151,3.49770773850478,5.08589625552103,1.80029264556897,4.10681961515507,4.24639211227367,3.11079052264814,3.23940909470057,5.83194864105869,6.55637470003846,"Midbrain reticular nucleus-Ventral tegmental nucleus-Pedunculopontine nucleus; paired box 5; cadherin 23 (otocadherin); GABAergic neuron","GABAergic"
"195","195 SNr-VTA Pax5 Npas1 Gaba","SNr-VTA Pax5 Npas1 Gaba",3.76792869707001,6.14919505543038,5.55544375424676,1.62695499630126,4.65742293023937,4.01306347600345,2.76610840505251,4.66910451128881,2.76303435225702,0.0157410288995394,0.106487326659954,2.86470249445432,4.59105479148086,1.21606894671443,1.57277916755221,6.58508066315234,3.89245542575573,0.12309049895967,6.67975537909753,6.85657249015586,5.14905921027894,1.08874401552924,2.66277176789959,0,1.7025692140392,5.25365733436311,3.67750104668918,3.06619543042676,7.16551916858562,3.44411386166074,3.7091508534606,4.89074245498414,5.14029594030557,2.32871782874555,4.83054093024459,3.92606077649549,4.38204971264149,4.43841570252133,6.27403594517898,6.59099572596563,"Substantia nigra, reticular part-Ventral tegmental area; paired box 5; neuronal PAS domain protein 1; GABAergic neuron","GABAergic"
"196","196 PAG-PPN Pax5 Sox21 Gaba","PAG-PPN Pax5 Sox21 Gaba",3.30012372106725,6.33885738083127,4.07097304137736,1.20047646854991,3.62642391981223,3.49838105390763,1.93063165744146,3.90285269172469,2.3028966072043,0.0132743006156981,0.243638058621032,2.24752831658903,4.68892662388803,1.25253104622783,1.13687744554448,6.37886488907906,2.22520476591422,0.161517979007736,6.97779744169886,6.06093641357309,2.70566879856516,1.05464939617311,1.44304048909238,0,1.06770288908975,4.08268045262237,2.57695119279846,2.16905520747634,6.32127957231194,1.80431013981972,2.95014570944408,3.41459112889198,4.63163649530336,1.78745495555904,3.31098818038342,3.52706647095596,3.02407640171709,2.84393885761088,5.50553219887397,6.50299608801479,"Periaqueductal gray-Pedunculopontine nucleus; paired box 5; SRY (sex determining region Y)-box 21; GABAergic neuron","GABAergic"
"197","197 SNr Six3 Gaba","SNr Six3 Gaba",3.47196970952388,5.75271967596608,5.23441681200815,1.32697940543871,4.66524672172675,3.90605100672653,2.41979957180574,4.24924633252965,2.48261334055499,0.0120067963878677,0.0775980214515595,2.74253801188781,5.4595071349993,1.20652975908557,1.56194144885864,6.5904888355086,3.54122063561613,0.0789359914509869,6.87287709177757,6.48040000122253,5.49533048874052,0.869520975283382,2.78266886939976,0,1.53416321161849,5.18365800472987,3.87456579429847,2.69211748299005,7.01287637438093,3.18291675532728,3.35481427405436,4.29488717830156,4.7461199986943,2.18354844275199,4.45307986959448,3.80860097487152,4.18927294447924,3.73753439885139,5.83533175540256,6.54166135848365,"Substantia nigra, reticular part; sine oculis-related homeobox 3; GABAergic neuron","GABAergic"
"198","198 IC Six3 En2 Gaba","IC Six3 En2 Gaba",3.11541392639622,5.37747720521893,4.04120616787576,1.13515866662024,3.57598644067969,3.32297611246925,1.65851681236593,3.36733336175363,2.191327929445,0.0209048059884227,0.114572578443427,2.33165715421949,4.26479285813082,1.0137112142726,1.09241751251767,6.29905610430308,2.42628499067094,0.0928987723767524,6.59700942577821,5.99905179481738,3.08333589748046,0.670665173286259,1.3161641013555,0.00083176089637547,0.960859947032738,4.00976583453504,2.46203570002532,1.81415295859704,6.327846003262,2.25956561365595,2.72095868983995,3.41850025509939,4.65505364885343,1.75177337923518,3.47363658066268,3.91186456109874,3.15615159389613,2.75668750883857,5.29044515751157,6.33251982536515,"Inferior colliculus; sine oculis-related homeobox 3; engrailed 2; GABAergic neuron","GABAergic"
"199","199 PAG-MRN-RN Foxa2 Gaba","PAG-MRN-RN Foxa2 Gaba",3.47430891513528,5.9089664064482,4.54044364875262,1.3086477407689,3.883712977634,3.64539571620427,1.98601470681138,4.12107738713584,2.34705836821817,0.00905410009115063,0.178548235416116,2.3245027336443,5.40617995235474,1.18876316934139,1.07202586466811,6.40118382983211,2.61282095915046,0.108404721289114,7.05151738699658,6.11746827677365,2.84571647910764,1.06849342654995,1.67151038360714,0,1.07635410695879,3.90839481976108,2.93287853545621,2.11606949927127,6.62255535250202,2.2647388860111,3.22119717141573,3.9223663409798,4.71802464681356,1.80947240070203,3.65847353315857,4.13308452626353,3.57398529998111,3.1626321881213,5.5262261532048,6.53739779465239,"Periaqueductal gray-Midbrain reticular nucleus-Red nucleus; forkhead box A2; GABAergic neuron","GABAergic"
"200","200 PAG-ND-PCG Onecut1 Gaba","PAG-ND-PCG Onecut1 Gaba",3.43016250241384,5.28573001841658,4.48131448237913,1.1221609061666,4.23775871474892,3.2359321008149,1.87905570871592,3.52068388959924,2.1219507899749,0.0176575629174571,0.099476013133808,2.3763569583749,4.44115165380757,0.711092962881252,1.19381418692817,6.40978425810343,2.67824800965957,0.0792688251648038,6.6437353114241,6.0743973354729,4.76653725710933,1.26576223132782,1.5003326555969,0,1.27307855266983,3.94165874011555,2.97893786582482,1.95651849488924,6.6167447030406,2.63302859214508,2.78331826070622,3.82267600450051,4.80288155684615,1.79058539189761,3.80417924538566,3.4189709391782,3.90210289302392,3.27103536781745,5.57802105696738,6.49039033421784,"Periaqueductal gray-Nucleus of Darkschewitsch-Pontine central gray; one cut domain, family member 1; GABAergic neuron","GABAergic"
"201","201 PAG-RN Nkx2-2 Otx1 Gaba","PAG-RN Nkx2-2 Otx1 Gaba",3.19338772906075,4.92319765876922,4.28222366003697,1.27440385387505,3.58913388257784,3.6119771291041,1.88893203877629,3.7459525472872,2.24214271923067,0.0311886883693664,0.202649336493858,2.25088625234635,4.36814494888586,1.372889234597,1.11269057473882,6.2380156246287,2.6264400816461,0.0758763549640032,6.92591543573355,5.87160350529095,3.55278213337703,0.604725009527571,1.48881586926837,0,1.10379402620906,3.97719041151906,2.69724004687191,2.15033299172878,6.63014150784715,1.99907598123904,2.99018778999877,3.62167064180794,4.69396012586348,1.64034761365844,3.26620136655496,3.82524714747558,2.97339896669531,3.20839073269834,5.41962052607177,6.40694202484427,"Periaqueductal gray-Red nucleus; NK2 homeobox 2; orthodenticle homeobox 1; GABAergic neuron","GABAergic"
"202","202 PRT Tcf7l2 Gaba","PRT Tcf7l2 Gaba",2.9335282776879,5.16971211876534,3.80983675435827,1.0299501925613,3.1518124559771,3.09819044723017,1.40080241978398,2.93346633679974,1.89705321093644,0.00510876121160489,0.0887620914303676,1.88412466861169,3.61744264380515,0.987115428169833,1.02201502603545,5.90551296935283,2.37911403792531,0.0477722510199969,6.39083125251634,5.37849496167817,3.77154230829465,0.810775633078586,1.16989938867313,0,0.861129258953277,3.60246580336367,2.15876169808895,1.67565661387131,6.06932387295243,1.98284023643416,2.35248271455955,3.26027334871349,4.11904246551739,1.57699195763678,3.32333133819014,3.39376665601206,2.80487670896768,2.61212942994137,5.07334622762651,6.20438547968072,"Pretectal region; transcription factor 7 like 2, T cell specific, HMG box; GABAergic neuron","GABAergic"
"203","203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba","LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba",2.86962656320586,4.38955077601166,3.54030417420151,0.955451551456426,2.57307761146418,2.89154125122596,1.39524886950841,2.73331108464864,1.76692357879881,0.0155899345133144,0.112338236054331,1.75999121195207,3.61223875777582,0.869834573540566,0.999373825687791,5.45940022657491,2.18195260589858,0.0552705882340377,6.06316614627214,4.82604968547821,2.84744660801254,0.617594474230081,1.12848294854711,0,0.738849465216229,3.18155092063415,1.71390793193925,1.70648763588854,5.97123112636371,1.58250020201408,2.07192447065292,3.18654596188838,3.80180484263352,1.32837960984712,3.09179826729736,3.60846011105439,2.64922330109372,2.48061846468912,4.7740410839957,5.73449771163818,"Ventral part of the lateral geniculate complex-Subparafascicular nucleus, parvicellular part-Subparafascicular nucleus, magnocellular part; NK2 homeobox 2; transcription factor 7 like 2, T cell specific, HMG box; GABAergic neuron","GABAergic"
"204","204 SC Otx2 Gcnt4 Gaba","SC Otx2 Gcnt4 Gaba",2.76575165964001,2.57373820032392,2.72512581932959,0.655450513924411,2.4620700064313,2.416925867552,1.03064716690756,1.80116039560568,1.20292711165881,0,0.0318013977360081,1.30420216768405,3.31888023375544,0.362122045060382,0.807036361869238,5.83842394803021,1.728796313168,0.0376750760096841,5.16923041463359,4.449558523631,2.1914136998902,0.585353050222728,0.590653723041063,0,0.541380849123922,2.36549535451248,1.78995163928588,0.809376894046901,5.22869336098778,1.66400905695661,1.90634096658368,2.59144658770801,3.44871653323008,1.03063741383866,2.91796952992333,3.23206461856724,2.79030978311443,1.95749931607007,4.38199671907315,5.58833170903696,"superior colliculus; orthodenticle homeobox 2; glucosaminyl (N-acetyl) transferase 4, core 2 (beta-1,6-N-acetylglucosaminyltransferase); GABAergic neuron","GABAergic"
"205","205 SC-PAG Lef1 Emx2 Gaba","SC-PAG Lef1 Emx2 Gaba",2.93090606370007,4.59077742750201,3.81729182920578,1.00131871244382,2.90566538771823,3.14771671208706,1.38118711562227,2.67828404185284,1.61118678072252,0.0138469988074263,0.0922916634020509,2.08970200411107,3.64315227445179,1.02826441169055,0.98627816065106,5.87593871387053,1.92348019911511,0.0248857257787956,6.47676541682119,5.32233668169997,4.24890745273428,0.49882074811927,1.09730710022549,0,0.792334510477178,3.56198080450911,2.14585360197467,1.81182429020606,6.21423132988685,1.76012357112034,2.43542960920724,3.06011455112804,4.07637145060508,1.57650857675364,3.01570954966144,3.17531777332638,2.63741724416889,2.54135340010652,4.89048443383225,5.90576103560384,"superior colliculus-Periaqueductal gray; lymphoid enhancer binding factor 1; empty spiracles homeobox 2; GABAergic neuron","GABAergic"
