cluster,Zdhhc1,Zdhhc2,Zdhhc3,Zdhhc4,Zdhhc5,Zdhhc6,Zdhhc7,Zdhhc8,Zdhhc9,Zdhhc11,Zdhhc12,Zdhhc13,Zdhhc14,Zdhhc15,Zdhhc16,Zdhhc17,Zdhhc18,Zdhhc19,Zdhhc20,Zdhhc21,Zdhhc22,Zdhhc23,Zdhhc24,Zdhhc25,Abhd4,Abhd6,Abhd10,Abhd11,Abhd12,Abhd13,Abhd16a,Abhd17a,Abhd17b,Abhd17c,Golga7,Golga7b,Lypla1,Lypla2,Ppt1,Selenok,subclass_id_label,class_id_label,cluster.markers.combo,descriptor,neuron_type
2694 RE-Xi Nox4 Glut_2,2.595285820069714,5.715068037264815,4.129141037709245,1.5403775634052597,3.9989977484551544,2.5216884044843297,1.977821493817267,3.7492610360974465,3.1530068767405,0,0.09887936850574527,2.1368673493929,6.152959246501744,0.4416034444470272,1.648276850441906,6.380924347405122,1.9102082976671024,0.09908863985649892,4.277013842190538,5.597323745210594,8.718926973432024,0.6003666581394517,2.222929594672729,0,0.547389653241523,5.098036361631946,1.726243336624074,1.758989553585231,6.165972602701633,3.276933759172386,2.307372489822245,5.42425038881391,4.4700592823117695,0.39909668726341746,4.921954762155765,3.4195056830611184,3.855153617457809,3.978613567129474,4.592344264003718,7.428740721996699,152 RE-Xi Nox4 Glut,18 TH Glut,"Wnt9b,Aldh3b2,Lpl,Ret",Nucleus of reuniens-Xiphoid thalamic nucleus; NADPH oxidase 4; glutamatergic neuron,glutamatergic
2695 RE-Xi Nox4 Glut_2,2.2913009129946507,5.862871224607401,3.770349124177771,1.4662179436849718,3.007949365312187,2.370909655865152,1.6185636846580316,3.704790730974568,2.8116057221569233,0,0.2134089861343156,1.764253061802233,5.4635235124559545,0.5706357481467783,1.542922896532277,5.771098868763862,2.012742739411729,0.07091501874117116,4.469367778123314,5.177330842658655,8.42352274401271,0.48850369690662593,1.5291089525270225,0,0.5545261250206487,4.198810423191507,1.5226529196127137,1.7710133417328793,6.129837241338853,2.393900944818905,1.9869968991967577,4.69622847096837,4.232540118753613,0.828293341309277,4.330534286166898,4.60395344098409,3.8733619285460135,3.1908505573794614,4.123228982906436,7.063266255962315,152 RE-Xi Nox4 Glut,18 TH Glut,"Cfap221,Qrfpr,Prlr,Glra3",Nucleus of reuniens-Xiphoid thalamic nucleus; NADPH oxidase 4; glutamatergic neuron,glutamatergic
2696 RE-Xi Nox4 Glut_2,2.7891649058581467,6.668129960517712,4.2038954215733995,1.5997446738016443,3.210539406190539,2.6108344093031945,1.8115887601813927,3.937833301422307,3.149877544743063,0,0.24036401216224704,1.9818297351956904,5.9500352502403775,0.7794163574552322,1.7337768609748292,6.068564818578985,2.2534396274207418,0.07085551969673602,4.734657090341029,5.603296342986582,8.281075116230234,0.48378384487511333,2.017536549022914,0,0.7061397406552404,5.101590602921798,1.7733009259796997,2.131181141720759,6.129852317373849,2.4319660735771795,2.1616118181446744,4.879482099293593,4.4977418494331465,0.6320251515093406,4.4094921855648535,3.648897064640918,3.57755373064178,3.756677370434919,4.488514449564331,7.092183824077315,152 RE-Xi Nox4 Glut,18 TH Glut,"Cfap221,Cbln1,Prdm8,Vwa5b1",Nucleus of reuniens-Xiphoid thalamic nucleus; NADPH oxidase 4; glutamatergic neuron,glutamatergic
2697 RE-Xi Nox4 Glut_2,2.5162549754241845,5.882998577186039,3.911098866106628,1.2282072731426783,3.1279715411848836,2.138418247947445,1.6981442462314258,3.826759429334046,2.551747679710388,0.00745732598490529,0.13233632468557976,2.004972007754561,5.258245066388861,0.5099071124931435,1.2682898915433265,5.744682181191135,2.0346283049552474,0.09456273487636022,4.267030168276329,5.641820064612797,7.974471760260594,0.2585059110220377,1.3768458575397342,0,0.4741548431384099,4.583458144943435,1.517925453650487,1.708541620087314,5.84589113507952,2.221064030350029,2.1158486662747022,4.814121440633551,3.9196266903505697,0.4725049532853164,4.139176826585423,2.7417537949301978,2.76087800519807,3.5941961794704587,4.055536339422325,7.172862773591822,152 RE-Xi Nox4 Glut,18 TH Glut,"Gm19303,Hs3st3a1,Ntng1,Prlr",Nucleus of reuniens-Xiphoid thalamic nucleus; NADPH oxidase 4; glutamatergic neuron,glutamatergic
2698 RE-Xi Nox4 Glut_3,2.338081201713285,5.222018016891575,4.245446111442748,1.8352993265708188,3.04609470970192,2.4031034330551853,1.7095172629040083,3.4144559040833475,2.741129362836797,0,0.1224442936750467,1.8100017054060076,4.960384525852896,0.5841620935218057,1.7396950044381303,6.035311948969606,2.3688288919618343,0.04469550088588824,4.160965527103601,5.335079005125617,8.42564646442781,0.04535158465293531,1.5156488588664947,0,0.558882926969564,4.518393878495141,1.387318566683983,1.8080994399527883,6.304846357195189,2.8153688230263874,2.426414637153826,4.41289952043001,4.273529108236072,0.8163944499215137,4.402411976206736,3.81374538944421,3.097172792026486,3.718584609121196,4.288703333898838,7.179638878723259,152 RE-Xi Nox4 Glut,18 TH Glut,"Tnnt1,Nox4,Npnt,Prkcd",Nucleus of reuniens-Xiphoid thalamic nucleus; NADPH oxidase 4; glutamatergic neuron,glutamatergic
2699 RE-Xi Nox4 Glut_3,2.7385248637913637,6.017585943496856,3.966028326418192,1.4274119538349364,2.8367182953381502,2.324636732120487,1.4669885444913202,3.0962320377415153,2.802345480626388,0,0.18462998584741871,1.9923694092945097,4.4295747715464335,0.6148968899301047,1.3877397712729287,5.860355681257479,2.273710982775722,0.05355544165095657,4.883676005158037,5.1332202549497685,7.60518320957026,0.06394110256527018,1.2509806353423465,0,0.6633231473207134,4.359160230095139,1.5905164233628082,1.895076437105296,5.899264934909837,2.4444147108624903,2.134232235362969,3.8373081660304704,3.751751597019473,1.1493821028465891,3.752389134081896,4.222864397242134,3.0192372904354428,2.8795638921087376,4.193474551240319,6.692248384554614,152 RE-Xi Nox4 Glut,18 TH Glut,"Mrvi1,Nox4,Calb2,Otx2os1",Nucleus of reuniens-Xiphoid thalamic nucleus; NADPH oxidase 4; glutamatergic neuron,glutamatergic
2700 RE-Xi Nox4 Glut_3,1.990997660926908,4.904181282422696,3.6028320008551167,1.9391354594314307,2.831462179708202,1.8905831512651945,1.4849782868435508,2.8338696879950183,2.5285661192665323,0,0.11117125115199396,1.5982289098159612,3.2420509335590384,0.3917643020027562,1.1766939518744486,5.843140933945862,2.041624276261581,0.01793243871097676,4.317997040107236,5.038069019540709,8.032702118332622,0.01834420572247421,1.1792408694997865,0,0.5641596763454683,3.69317024353652,1.4162303571812591,1.973403008360612,5.909952470433642,2.1644456735131334,2.1135464481442994,3.777588382799026,3.542743049866972,1.0435391601763273,3.890121861508018,3.8957911597357855,2.796139531665378,3.229036356970581,3.936647063807438,6.8906934365891575,152 RE-Xi Nox4 Glut,18 TH Glut,"Cd247,Adgrd1,Dlgap2,Tnnt1",Nucleus of reuniens-Xiphoid thalamic nucleus; NADPH oxidase 4; glutamatergic neuron,glutamatergic
2701 RE-Xi Nox4 Glut_3,3.14236125140123,6.555911292492504,3.2646432057232926,0.9572587752006424,2.1768007345602545,2.4472467126980635,1.3951313226995334,2.3530737850028025,1.9293422228853467,0,0.1712180023462,1.941708950929239,4.5740894331058986,0.7364303192622225,1.1047663688659668,5.363753668019469,2.3267768671814824,0.04591957616134429,4.999531675392474,4.582984360171036,4.2497195055787,0.5931658106790462,0.956184101776338,0,0.7177843140884185,4.074541810532691,1.2791153477950834,1.8081891872513465,5.1768688047435925,1.9657686159644328,1.8443549753914417,2.5830425040822633,3.740746303343437,1.2324509318445769,2.9701599201685944,4.5377653484613125,1.9469639885593468,2.0716718418497435,3.9731236209332104,6.062003233063389,152 RE-Xi Nox4 Glut,18 TH Glut,"Gbx2,Lpl,Lama1,Slc5a7",Nucleus of reuniens-Xiphoid thalamic nucleus; NADPH oxidase 4; glutamatergic neuron,glutamatergic
2702 RE-Xi Nox4 Glut_3,3.317665149143764,6.748929672241211,3.715308987753732,1.4693661771501814,3.1724445697239467,2.6772069086347305,1.6211309610094342,3.4926647063664027,2.5610998521532333,0.02281168528965541,0.13156786237444196,2.252018258231027,5.620573054722377,0.8685235854557583,1.1819679777962822,5.962364872523716,3.2292200224740166,0.10847949981689452,5.789089709690639,5.085462736402239,5.504718191964286,0.4392952074323382,1.5493570409502302,0,0.7139188575744629,4.432671909332275,2.341469507217407,1.8904778930119104,5.927502923692976,2.253357778276716,2.5877511501312256,3.380135944911412,4.417507637568883,1.3428372056143625,3.4849177823747906,4.8813681847708565,3.066637844358172,3.194845711844308,4.787127900804792,6.1355792399815154,152 RE-Xi Nox4 Glut,18 TH Glut,"Gbx2,Otx2os1,Nox4,Vwa5b1",Nucleus of reuniens-Xiphoid thalamic nucleus; NADPH oxidase 4; glutamatergic neuron,glutamatergic
2703 RE-Xi Nox4 Glut_4,2.6369778866408975,6.183684595169559,3.563421250671469,1.2816693628987958,3.103021225621623,2.2864905057414884,1.526354555160769,2.575146198272705,2.618601414465135,0,0.14118984694121986,2.3252613031735985,4.060620184867613,0.6937963885645713,0.8419785332936113,5.220466072841357,1.751742818022287,0.06916863687576787,6.079004500501899,5.340014683303012,5.20092233022054,0.1974869517869847,1.4904186033433484,0,0.6855321673936742,4.397197041460263,1.920346075488675,1.914981307521943,6.121637759670135,1.9072839816411336,2.140190839767456,3.867367277863205,4.260504955886512,1.0032516679456156,3.2264466670251664,4.460326078117535,2.270087618981638,2.822611048657407,4.721068818082092,6.7723115541601695,152 RE-Xi Nox4 Glut,18 TH Glut,"Slc17a8,Slc35d3,Tcf7l2,Cntnap3",Nucleus of reuniens-Xiphoid thalamic nucleus; NADPH oxidase 4; glutamatergic neuron,glutamatergic
2704 MG-POL-SGN Nts Glut_1,2.87315249145031,4.439035725593567,3.701865139603614,1.078595133125782,2.573353987932206,2.6317141354084015,1.256864321231842,2.867533747851849,1.801290975511074,0,0.11310366541147232,1.3409301817417143,3.7787957385182382,0.4174784630537033,1.2780376583337785,5.336908520758152,1.869373482465744,0,4.255904610455036,4.896452234685421,4.985400436818599,0.05775733590126038,0.9147520765662194,0,0.39081212133169174,2.789975327253342,1.2881895571947095,2.030522871017456,5.748214435577393,2.101595050096512,1.9759183540940284,3.8317034900188447,3.320868669450283,1.1356445714831351,3.1926237612962725,3.006005099415779,2.601715940237045,3.099846515059471,4.531386050581932,6.6199570268392565,153 MG-POL-SGN Nts Glut,18 TH Glut,"Adgrf5,Crh,Scnn1a,Vwc2l",Medial geniculate complex-Posterior limiting nucleus of the thalamus-Suprageniculate nucleus; neurotensin; glutamatergic neuron,glutamatergic
2705 MG-POL-SGN Nts Glut_1,2.5207767466094597,5.032484922233535,3.423220919977668,1.166884164283612,2.64693978959066,2.387222367854206,1.3127460315914974,3.2119073347079974,2.1653943155440816,0.00739992586381596,0.1405303919973549,1.3777788876024493,4.267015794157251,0.3682353651596725,1.364541838944324,5.375070955709446,1.857716640811756,0.06713290945883908,4.1240645303316645,4.497024753196108,7.852272492976277,0,1.0114749165400403,0,0.35866922893407155,3.2663673898193735,1.2137250274236948,1.6116641892977288,6.026420073713993,2.221847380304629,1.8507199495116624,4.093362955666758,3.733603214193707,0.9379686841204122,3.8807589270585887,2.99528899514602,2.666634901315888,3.021674569545348,3.904322082425919,6.889475942974442,153 MG-POL-SGN Nts Glut,18 TH Glut,"Endou,Calb2,Otof,Tspear",Medial geniculate complex-Posterior limiting nucleus of the thalamus-Suprageniculate nucleus; neurotensin; glutamatergic neuron,glutamatergic
2706 MG-POL-SGN Nts Glut_1,2.438612317446596,4.641612366859957,3.5043785038942135,1.2536374012135572,2.652032850691991,2.2867664505976326,1.2355305852356904,3.4811134190292834,1.8120666112959016,0,0.01680051021694396,1.6355650424957275,3.1714868930556017,0.38696871336942873,1.6427664519837184,5.573791806001841,1.7046660340350608,0,4.08684760147,5.269333837935643,6.16661672858718,0.05734836981163262,1.0579713501545214,0,0.3886802107651041,2.84525832330218,1.464035385143683,1.7460580331198177,5.834719742307011,2.22406334166201,2.002926632484294,3.78499062016884,3.9306287039881167,0.9663256947298228,3.642234169918558,3.4335017219093276,3.059565798836465,3.095517873764038,4.052053186464014,6.707297003787497,153 MG-POL-SGN Nts Glut,18 TH Glut,"Gm19303,Rxfp2,Slc17a8",Medial geniculate complex-Posterior limiting nucleus of the thalamus-Suprageniculate nucleus; neurotensin; glutamatergic neuron,glutamatergic
2707 MG-POL-SGN Nts Glut_2,3.2490443090597787,6.553704261779785,2.6037224332491555,2.3665919999281564,1.945268432299296,3.3904397984345755,1.883892585833867,2.87557989358902,2.7204271952311196,0,0.34169702728589374,1.2065272728602092,4.72345311443011,0.9952920575936636,0.8315025269985199,6.207532982031505,0.9273374577363332,0,6.424725125233333,4.839175422986348,3.368339349826177,0.21235998471577963,1.2810217638810475,0,0.196629265944163,2.423291007677714,1.5555814504623413,3.1645628114541373,5.164758195479711,1.8158532977104187,1.9672184983889265,3.666257113218307,4.286442061265309,1.6466557482878368,1.8433014551798503,5.7428620755672455,1.673639843861262,3.575832188129425,4.6377810935179395,6.752473364273707,153 MG-POL-SGN Nts Glut,18 TH Glut,"9630028I04Rik,Grp",Medial geniculate complex-Posterior limiting nucleus of the thalamus-Suprageniculate nucleus; neurotensin; glutamatergic neuron,glutamatergic
2708 MG-POL-SGN Nts Glut_2,2.9213031184288765,6.642805560942619,3.1270237789359143,1.298423300507248,2.159242368513538,2.7326512336730957,1.281186165348176,2.6059300976414836,2.653999661886564,0.0513058477832425,0.4058304653372816,1.7034514642530871,3.7735057338591544,1.3258508507923414,1.029956874027047,5.431420541578723,2.034068194768762,0.07494967470886887,5.861361708692325,4.429144818295715,3.72260646922614,0.22524285572831348,0.7993607828694005,0,0.472724360804404,3.022693951924642,0.9071767919807024,0.7278717102543,5.44156075549382,1.3277211701998146,2.045709128020912,2.9178649071724183,3.767049507428241,1.5365893968971829,2.169867238690776,4.314093564146308,2.2201559671791653,2.84650089920208,4.495064950758411,5.888993417063067,153 MG-POL-SGN Nts Glut,18 TH Glut,"Defb1,Slc1a3,Npffr1",Medial geniculate complex-Posterior limiting nucleus of the thalamus-Suprageniculate nucleus; neurotensin; glutamatergic neuron,glutamatergic
2709 MG-POL-SGN Nts Glut_2,2.500866870964523,6.107107404059014,3.143182134206316,1.4030479308778203,2.4302300932133094,2.44465300467162,1.2816355376116997,2.984547216280372,2.520236948950101,0.02893776176250086,0.2558616041082197,1.497454106280234,3.8836807835418568,0.6591879994468351,0.9815552835970852,5.300562860691442,1.8571651140145495,0.07649147405033618,5.509873570594112,4.395724393625175,5.53571252801777,0.05744362404916139,1.0886804920382205,0,0.3678447873191496,2.9250491467197386,1.6660047801194993,1.5819999760231085,5.707115928683661,1.9267515882981563,1.8847747946207505,3.729135020644264,3.8640677222108417,1.2062398374608132,3.2033038751213954,4.135270920474972,2.424165349091049,2.3483264646698943,4.385620818728894,6.114595594659316,153 MG-POL-SGN Nts Glut,18 TH Glut,"Gbx2,Hmcn1,Crh,Slc1a3",Medial geniculate complex-Posterior limiting nucleus of the thalamus-Suprageniculate nucleus; neurotensin; glutamatergic neuron,glutamatergic
2710 PF Fzd5 Glut_1,2.626504807675619,6.824312219122575,2.76145236074077,1.2432137462200146,2.2517034499001163,2.529020567075901,1.5896477767076538,2.8108258473364662,1.8731967600600976,0.02422632425317267,0.1687904624577382,1.9235423029316543,4.189597156940478,0.7887195410886647,0.5161999300192882,5.226030257075884,1.713100153123033,0,6.431166165247912,4.659578266866964,4.003335042022416,0.42559544396061466,0.8959123466817124,0,0.6221508776407106,3.215656938146076,2.107276412548047,1.8059395839817716,6.4543397573498185,1.053641072946702,2.068659233255974,3.29805840587164,3.799352998417135,1.6987422427859915,2.6929210102388645,4.854358024506772,2.438931905827816,2.872148240347044,4.805737805027532,6.780238759461173,154 PF Fzd5 Glut,18 TH Glut,"Ccdc192,Calca,Fzd5",Parafascicular nucleus; frizzled class receptor 5; glutamatergic neuron,glutamatergic
2711 PF Fzd5 Glut_1,2.7616405985248624,6.258606863259083,3.961753897405976,1.3370221289829236,3.142429399253124,2.990017677421001,1.8574582000276936,3.2947525954365138,2.0906911679168245,0.02571599637691061,0.0495195649749604,1.6014108800176363,4.872250592530663,0.6974040714662466,1.2537128486443514,5.6559416808892244,2.1273738400853097,0.0703907890699396,5.440777897241697,4.876053561025591,4.382094682152592,0.2714180519331747,1.187371194659181,0,0.5348123199311062,2.8416751486745047,1.4383263920077043,2.2583063538394756,6.271931451351488,1.7500658391126946,2.1126434648807964,3.680467994651984,4.247156323485114,1.1860642456889745,3.7413196682336913,5.0982347436212185,2.72269079815689,3.1085015102405453,4.679908816494159,6.921015606590765,154 PF Fzd5 Glut,18 TH Glut,"Fzd5,Clec18a,Nxph4,Wif1",Parafascicular nucleus; frizzled class receptor 5; glutamatergic neuron,glutamatergic
2712 PF Fzd5 Glut_1,2.711672927598533,5.4229341348012285,3.8861879672644273,1.359793525072014,3.1611690528737673,2.9330296411454304,1.3745555405346852,3.360704328279075,2.04211163895685,0,0.1291900115942805,1.91214161474,5.784505397268811,1.020026002290114,1.528617837144144,5.818045404722106,1.9763659501225697,0.03420818676738619,4.968364186256936,5.521296151778983,4.7885377212140545,0.32619090200220263,1.5844701536046637,0,0.5094661832605518,3.1142803213131502,1.9632532364167508,2.3259706077335767,6.871043218756622,2.14492252787704,2.367618164176461,4.410097329121716,5.027837880752371,0.8488616718436187,4.0363081603680016,5.462863220358795,3.457683018918307,3.0268319222912097,5.215117604477601,6.7487838208300515,154 PF Fzd5 Glut,18 TH Glut,"Slfn9,Hpse2,Fxyd6",Parafascicular nucleus; frizzled class receptor 5; glutamatergic neuron,glutamatergic
2713 PF Fzd5 Glut_1,3.1165011339607975,6.909037378537096,4.1041441462913495,1.486042485749426,3.225297077628207,3.0880827828215502,1.6664386416269727,3.568222130297301,2.564771345167449,0.02527430596102039,0.10685147825351432,2.285839343530744,5.230500679699186,1.205155749623112,1.2387816032430683,5.864798824977612,2.507869961176365,0.05030943539516985,6.299911566673888,5.632090571826483,4.046070481134841,0.2820977054680018,1.649439698736858,0,0.6388154657090662,3.843220769866439,2.3647426110653837,2.52368373089257,6.735356715756671,1.9113046817543091,2.4797434202567277,4.541147682292403,5.101759942109919,1.1897152576893155,3.766672014861724,5.708127317678173,3.123368042231263,3.5830936894929115,5.364471319293187,7.0138505457518185,154 PF Fzd5 Glut,18 TH Glut,"Ccdc192,Wif1,Gli3,Pdyn",Parafascicular nucleus; frizzled class receptor 5; glutamatergic neuron,glutamatergic
2714 PF Fzd5 Glut_1,3.031093021341272,5.861562785586795,3.615040719831312,1.6044839072871853,2.691903284433726,2.460158394478462,1.427015240127976,2.666210483860325,2.2866486961777146,0.02485011074994061,0.05461289302722828,1.7567928636396253,4.7768752639358105,1.046900040394551,1.2648443273595862,5.617155969465101,1.9008463808008145,0.12513985247225376,5.816885298651618,5.4113989933117015,3.74053085945748,0.3607700012825631,1.5318152801410572,0,0.42603898177275784,3.3608973863962532,2.057805788194811,2.578612331441931,6.1632083145347805,1.7149816719261377,2.7555637604481467,4.040066780915131,4.556551211589092,0.9655590031598066,3.7332731350048167,5.460107666737325,2.872730101765813,3.1847982947890823,4.86694051381704,6.6922158679446655,154 PF Fzd5 Glut,18 TH Glut,"Wif1,Ctxn3,Cntnap3,Syndig1l",Parafascicular nucleus; frizzled class receptor 5; glutamatergic neuron,glutamatergic
2715 PF Fzd5 Glut_1,3.0742179510544756,6.568424131432358,3.869397921464881,1.4317664409170343,3.0390374816193875,3.0813730726436694,1.3219467435564314,3.2744951900170776,2.0536476981883145,0.01779511510109414,0.20380201728976505,2.021053711248904,5.696062681626301,1.2685327160115143,1.2177666868482315,5.506917941813566,2.2873440917657346,0.08246778176755322,5.15590982047879,5.650341874725965,5.746252065775346,0.7766985095277125,1.561874731219545,0,0.6501571986140037,3.4501070139359453,1.8028142062985169,2.174823595553028,6.42941580013353,1.6039044905681998,2.230180902870334,4.01852175070315,4.9648813228217925,1.2869022301265172,3.8413763318743026,5.62998639515468,3.525857824208785,3.1983265429126972,5.061920854996662,6.667245720843879,154 PF Fzd5 Glut,18 TH Glut,"Epha1,Fut10,Bnc2",Parafascicular nucleus; frizzled class receptor 5; glutamatergic neuron,glutamatergic
2716 PF Fzd5 Glut_1,2.09438637912576,5.216688018159818,2.4803787270173205,0.7592222630069946,1.6861325012245758,1.823407913827654,0.899258168215679,1.9595618974133795,1.9102212426626135,0,0.09577982558816822,1.7505499917238496,4.612236613549557,0.6194331682272974,0.8515999571320975,4.816612572839418,1.342816311695854,0.09226124903877377,5.162572446813438,4.542684998003964,4.778026815598386,0.3113894486790381,0.8945966081570853,0,0.5407223628862255,2.843830249031183,1.27122711046093,1.7113939856514713,5.654533165965589,1.173729688382996,1.7630174946663948,3.008057514423041,2.8463246955484305,0.6526560710771435,2.846995077762507,3.6632533509114062,2.571155853077845,2.27371575989699,4.245302570652841,6.644018320867858,154 PF Fzd5 Glut,18 TH Glut,"Wif1,Ctxn3,Tnc,Cpne5",Parafascicular nucleus; frizzled class receptor 5; glutamatergic neuron,glutamatergic
2717 PF Fzd5 Glut_1,2.6744948239934523,5.7660345595955045,3.8733691052302417,1.5229789842695198,2.9924849683006336,2.5435869223319445,1.534417132883264,3.053786048953165,2.389395898780567,0,0.0900615852151141,2.178609795858396,6.0354924105957855,1.0474031349156527,1.7249867932108425,5.601633336240013,2.190174716591035,0.04802206730682578,5.546590771771117,5.788039314986875,5.94782870695895,0.2875614678299667,1.6986415469406435,0,0.6919190586013282,3.224840395242576,2.343296982938011,2.503915247181118,6.653902320733806,1.936149030723828,2.6779419057321228,4.581618416549375,4.419813416628229,0.8772761520923384,3.844347831866885,4.805662936652267,3.3835460493228577,3.326298351095827,5.372715483415847,7.188967835343124,154 PF Fzd5 Glut,18 TH Glut,"Ccdc192,Aldh1a2,Npy2r,Igf1",Parafascicular nucleus; frizzled class receptor 5; glutamatergic neuron,glutamatergic
2718 PF Fzd5 Glut_1,2.712011067490829,5.556257705939443,3.220008401494278,1.1429146230220797,2.979687982483914,2.6685642803970135,1.5007127821445465,3.3931367679646143,2.019686592252631,0,0.11098816520289372,1.7824822774058895,6.212015413924267,1.264540992285076,1.184190814432345,5.606210967427806,2.330732307936016,0.08205645335348029,5.951006399957757,5.390228679305629,5.8402338325977325,0.4720371067523956,1.3288902828567906,0,1.0133611685351325,3.098315706378535,2.142971896811535,2.0806492174926556,6.064766747386832,1.58876276800507,2.117681936213845,3.752833087193338,3.9223790027593313,0.9677967774240596,3.4663073687176955,4.102054818680412,3.1947956900847587,2.8424422442913055,5.26144152409152,7.271559196083169,154 PF Fzd5 Glut,18 TH Glut,"Aldh1a2,Ppp1r17,Ecel1",Parafascicular nucleus; frizzled class receptor 5; glutamatergic neuron,glutamatergic
2719 PF Fzd5 Glut_1,1.9998437713066584,5.554378810633625,3.471828673027756,1.3292793463379315,2.1719637905567484,2.2863762712753206,1.270040412782021,2.6311701076273266,2.1141195150803695,0,0.09148067247387086,1.742889624868382,4.45207887418897,0.9430244339633584,1.4647030171414483,4.951482814927934,1.413716904718908,0.05666905126736397,5.206289601646321,4.985497735512234,5.402912749438734,0.2709431163180126,1.1157753394341057,0,0.48584285166808144,2.978161479598501,1.838009403214116,2.312944190287087,6.431048681548369,1.7442808755299866,2.1939422347495285,3.861679088588868,3.773363156419341,0.6114705080262988,3.6944273739995976,4.486357040917805,2.77397400953033,3.1263389747568375,5.059166947619242,6.989005836552713,154 PF Fzd5 Glut,18 TH Glut,"Fzd5,Fzd10,Cdh9,Foxp2",Parafascicular nucleus; frizzled class receptor 5; glutamatergic neuron,glutamatergic
2720 PF Fzd5 Glut_2,2.302639957868828,4.575359765088783,4.552757463365231,1.871206352170908,3.949665396843317,3.1832664552724586,2.2321884688341393,3.215811587729544,2.7705805414127855,0,0.22865456680081925,2.0217378465634472,7.674488623187227,1.0436281528113025,2.622931815543265,5.722890975340357,2.749878207467637,0.04207110404968262,3.621620920469176,5.405683890828547,8.795420756879842,0.02026393728436164,2.328228478161794,0,1.0017792188896324,3.5610670638534256,1.5350047372422129,2.4243016827781245,7.284731129430375,3.0651672336290465,2.8041662697522147,5.427196819827242,5.204387347653227,0.5667426001350835,4.6438557516853765,4.510025809395988,3.6811250155826785,4.480548154633,4.51799583322597,7.587146655568537,154 PF Fzd5 Glut,18 TH Glut,"Sycp2l,Abhd12b",Parafascicular nucleus; frizzled class receptor 5; glutamatergic neuron,glutamatergic
2721 PF Fzd5 Glut_2,2.369404654488463,3.98033838185659,4.302271114015147,1.2583123002527703,3.3512408020273075,2.443543496088679,1.8859856207925387,3.343336894793093,1.9480233408533192,0,0.0370949229444982,1.528725642812216,6.306320853103684,0.5954108483121474,1.5224235050627832,5.144528377452286,1.9446289503322267,0.03367880247870961,4.030162531803742,5.4646784891894935,7.680162533532457,0.11506057433851535,1.5340910534124,0,0.4676699897673915,2.44640735268953,1.7218692194659184,1.9747905846448823,6.207044880915984,2.52638097544091,2.0119118993015808,4.848190855043533,3.8837077552818458,0.6688502951331009,4.044518331026382,4.720878955460747,3.3769429500729657,3.3818744964830105,4.964788637132443,7.294454597634491,154 PF Fzd5 Glut,18 TH Glut,"Sycp2l,Fbln1",Parafascicular nucleus; frizzled class receptor 5; glutamatergic neuron,glutamatergic
2722 PF Fzd5 Glut_2,3.068435964205407,4.847330213382544,4.068501426684146,1.4124986722769326,3.2004347779103464,2.5141263008117676,1.8414282356666416,3.2948811338437314,1.994217484202606,0,0.07755509749153591,1.7488613010242284,6.465400042123353,0.883621095032092,1.511501981722598,5.4397849073473195,2.068598984093066,0.04091599287576233,4.700823501245865,5.766243096218993,6.417115077277683,0.10640119716821128,1.4434760098425758,0,0.517288087219592,2.9083430972320357,2.0656159650411037,2.464475701976296,6.684739648111608,2.3854682777101632,2.3604894458063392,4.776163556717879,4.799498589623053,0.7334720559467544,4.153517238351683,5.278856997458351,3.041151292276698,3.106335844425176,4.868742478604348,6.984348570274202,154 PF Fzd5 Glut,18 TH Glut,"Sycp2l,Hpse2,Kcnc4",Parafascicular nucleus; frizzled class receptor 5; glutamatergic neuron,glutamatergic
2723 PF Fzd5 Glut_2,2.6468028378177,4.864413478157737,4.555255553010222,1.5879595787494214,3.788703509739467,2.820885842187064,2.0920176741364713,3.788411430879073,2.2021860271305234,0,0.03974651918782816,2.1273901357279197,6.71813011540995,0.9076889174325126,1.748098733208396,5.780892467498779,2.5622541910642154,0.05226180708253538,4.520333049823711,5.8499634878976,6.965705879013259,0.04528291318323705,1.862556219100952,0,0.6566804984947303,2.856384450119811,2.0849543348535313,2.3257474942640823,6.8033856775853545,2.9180398086448767,2.4114757488300276,5.241515632728477,5.25671159818575,0.8615898441958737,4.452903678200462,4.899848022708645,3.4544511411097143,4.168771541273439,5.025641809810292,7.136975459309367,154 PF Fzd5 Glut,18 TH Glut,"Sycp2l,Qrfprl",Parafascicular nucleus; frizzled class receptor 5; glutamatergic neuron,glutamatergic
2724 PF Fzd5 Glut_2,2.6444327467433855,5.218741585151084,4.280250277510666,1.643087932622625,3.241120739941965,2.701416938480398,1.8031209863494928,3.5253763444975847,2.48047340494084,0,0.05424604852494903,1.8292592233130491,5.93696896991353,1.0101898298657348,1.6436399610937176,5.78648493063086,2.2442699279134533,0.02977477284265377,5.134478326117757,5.680375007153414,6.33167424578641,0.1467878700800815,1.6175846642608918,0,0.6204573299127164,3.3951705373168206,1.9091474710289835,2.302644273965106,6.929458952891762,2.332520625749653,2.412784801351318,4.756399785594837,4.86695914251372,0.8360842592626329,4.238245362225298,5.446186967127199,3.5650483476837405,3.67654370705144,5.462153158453251,7.130352208601508,154 PF Fzd5 Glut,18 TH Glut,"Fzd5,Epha1,Fgf11,Tes",Parafascicular nucleus; frizzled class receptor 5; glutamatergic neuron,glutamatergic
